date,gold_open,gold_high,gold_low,gold_close,gold_volume,silver_open,silver_high,silver_low,silver_close,silver_volume
7/6/2022,1762.5,1768,1734,1734.900024,1729,19.19000053,19.19499969,18.84000015,19.08499908,159
7/7/2022,1745.199951,1745.199951,1737,1737.900024,1869,19.10000038,19.36000061,19.09499931,19.12199974,103
7/8/2022,1738.099976,1749.300049,1732.099976,1740.599976,370,19,19.21999931,19,19.16699982,99
7/11/2022,1732.5,1736.699951,1730,1730,75,19.16500092,19.16500092,19.04000092,19.06699944,33
7/12/2022,1734.199951,1735.5,1723.300049,1723.300049,451,18.79999924,18.89900017,18.77000046,18.89900017,214
7/13/2022,1710,1734.199951,1710,1734.199951,368,18.80999947,19.17499924,18.78499985,19.13800049,261
7/14/2022,1710.300049,1710.5,1704.5,1704.5,1289,19.10000038,19.10000038,18,18.16900063,382
7/15/2022,1705.400024,1709.699951,1701.099976,1702.400024,721,18.22500038,18.55500031,18.22500038,18.54800034,218
7/18/2022,1712.199951,1712.400024,1709.199951,1709.199951,264,18.80999947,18.82500076,18.59000015,18.79100037,15
7/19/2022,1712.300049,1714.400024,1706.099976,1710,1684,18.61499977,18.70999908,18.52000046,18.67000008,101
7/20/2022,1707.099976,1708.5,1699.5,1699.5,130,18.65500069,18.94000053,18.60499954,18.63899994,305
7/21/2022,1687,1715.5,1679.800049,1712.699951,183,18.55500031,18.71999931,18.11000061,18.68700027,144
7/22/2022,1713.300049,1735,1713,1727.099976,61,18.70999908,18.75,18.48999977,18.58499908,125
7/25/2022,1727,1732,1719,1719,67,18.40999985,18.60000038,18.18499947,18.29400063,399
7/26/2022,1718,1718,1717.699951,1717.699951,1,18.46500015,18.56500053,18.32500076,18.48699951,148
7/27/2022,1719.099976,1719.099976,1719.099976,1719.099976,144865,18.49500084,18.5529995,18.48500061,18.5529995,239
7/28/2022,1732.300049,1755,1732,1750.300049,37236,19.02000046,19.94000053,19.02000046,19.82699966,181
7/29/2022,1754,1765.699951,1750,1762.900024,3485,19.98999977,20.29000092,19.98999977,20.15600014,13
8/1/2022,1763.900024,1772.5,1756.099976,1769,705,20.28000069,20.39999962,20.18499947,20.3220005,37
8/2/2022,1772.099976,1786.599976,1759.400024,1771.099976,1078,20.10000038,20.39500046,19.94499969,20.10499954,22
8/3/2022,1756.699951,1770.5,1753,1758,399,19.87999916,20.02000046,19.78499985,19.86499977,67
8/4/2022,1769.400024,1792.099976,1767.699951,1788.5,285,19.98500061,20.10499954,19.95999908,20.09900093,27
8/5/2022,1791.199951,1791.400024,1764.199951,1772.900024,645,20.13500023,20.13500023,19.81900024,19.81900024,10
8/8/2022,1771.800049,1786.800049,1771.800049,1786.800049,127,20.59199905,20.59199905,20.59199905,20.59199905,0
8/9/2022,1790,1796.099976,1789,1794,249,20.62000084,20.65500069,20.45800018,20.45800018,28
8/10/2022,1804.400024,1804.900024,1787.800049,1795.599976,601,20.52000046,20.71999931,20.52000046,20.71800041,18
8/11/2022,1794.300049,1794.300049,1785.699951,1789.699951,1235,20.41500092,20.46999931,20.32600021,20.32600021,10
8/12/2022,1786.300049,1800.400024,1784.300049,1798.599976,187,20.67700005,20.67700005,20.67700005,20.67700005,7
8/15/2022,1799,1799,1774.699951,1781.400024,64,20.25099945,20.25099945,20.25099945,20.25099945,12
8/16/2022,1777.400024,1777.400024,1771.400024,1773.199951,308,19.95000076,20.10000038,19.95000076,20.06500053,21
8/17/2022,1769.699951,1769.699951,1760,1760.300049,23,20.08499908,20.09000015,19.64999962,19.71100044,12
8/18/2022,1762.900024,1762.900024,1753.400024,1755.300049,321,19.71999931,19.72500038,19.44499969,19.44799995,7
8/19/2022,1753.699951,1754.300049,1747.5,1747.599976,49,19.12999916,19.12999916,19.05800056,19.05800056,9
8/22/2022,1740.5,1740.5,1726.5,1734,347,18.84000015,18.91500092,18.79999924,18.87299919,42
8/23/2022,1738,1748.900024,1731.900024,1746.800049,509,18.88500023,19.10000038,18.70499992,19.01199913,64
8/24/2022,1745,1751.800049,1743.599976,1747.800049,187,18.83499908,19.04000092,18.81999969,18.89500046,29
8/25/2022,1761.599976,1761.800049,1755,1757.699951,172,19.04500008,19.11100006,19.03499985,19.11100006,2
8/26/2022,1754,1755,1736.099976,1736.099976,202,19.30500031,19.30500031,18.73999977,18.73999977,2
8/29/2022,1732.400024,1741.199951,1732.099976,1736.599976,950,18.52000046,18.55500031,18.52000046,18.55500031,33392
8/30/2022,1736.400024,1739,1720.699951,1723.199951,385,18.56500053,18.58499908,18.12000084,18.1590004,5841
8/31/2022,1718.300049,1720.900024,1708.5,1712.800049,2133,18.15999985,18.23999977,17.70499992,17.76199913,618
9/1/2022,1707.900024,1707.900024,1693.900024,1696.599976,683,17.71500015,17.71500015,17.31999969,17.5510006,230
9/2/2022,1703.400024,1715.699951,1703.099976,1709.800049,182,17.53000069,18,17.53000069,17.77599907,289
9/6/2022,1709.699951,1717.400024,1699.699951,1700.400024,697,18.10000038,18.10499954,17.79000092,17.79500008,100
9/7/2022,1694.800049,1715.300049,1694.699951,1715.300049,651,18.13699913,18.23999977,18.13699913,18.13699913,60
9/8/2022,1718.199951,1718.199951,1705.300049,1708,1193,18.29000092,18.45499992,18.23500061,18.32999992,177
9/9/2022,1719.199951,1720,1712.800049,1716.199951,635,18.35499954,18.67000008,18.35499954,18.65800095,46
9/12/2022,1727.400024,1728.099976,1727.400024,1728.099976,68,19.31500053,19.88999939,19.31500053,19.75499916,183
9/13/2022,1720.5,1720.5,1697.300049,1705,432,19.72500038,19.75,19.20499992,19.38999939,28
9/14/2022,1698.699951,1701.800049,1696.5,1696.5,532,19.18499947,19.53000069,19.18499947,19.47100067,47
9/15/2022,1685.5,1686,1662.300049,1665.400024,1125,19.51499939,19.52000046,19.02499962,19.17499924,62
9/16/2022,1660.400024,1674.900024,1651.699951,1671.699951,464,18.875,19.50499916,18.73500061,19.29599953,56
9/19/2022,1661.800049,1669.400024,1658.5,1666.199951,580,19.27300072,19.27300072,19.27300072,19.27300072,2
9/20/2022,1659.699951,1659.699951,1659.699951,1659.699951,2830,19.5,19.5,19.10199928,19.10199928,39
9/21/2022,1665.5,1680.099976,1664.599976,1664.599976,2337,19.375,19.58499908,19.32999992,19.4109993,136
9/22/2022,1668.300049,1670.800049,1668.300049,1670.800049,973,19.37000084,19.59499931,19.33499908,19.54800034,278
9/23/2022,1667,1667,1645.300049,1645.300049,1224,19.51000023,19.51000023,18.78000069,18.8409996,36
9/26/2022,1623.300049,1623.300049,1623.300049,1623.300049,1205,18.72999954,18.85000038,18.40600014,18.40600014,94
9/27/2022,1632.199951,1636.599976,1626.699951,1626.699951,888,18.52499962,18.52499962,18.25699997,18.25699997,36
9/28/2022,1620.400024,1660.400024,1620.400024,1660.400024,18311,18.47500038,18.79599953,18.46999931,18.79599953,77
9/29/2022,1657,1662.599976,1640,1658.5,6028,18.76499939,18.76499939,18.52499962,18.61100006,174
9/30/2022,1661.699951,1672.699951,1658,1662.400024,548,18.84499931,18.96999931,18.82500076,18.95999908,10
10/3/2022,1667.199951,1700,1661.900024,1692.900024,410,20.17000008,20.70499992,20.17000008,20.5189991,49
10/4/2022,1701.199951,1728,1696,1721.099976,291,20.81999969,21.11499977,20.81999969,21.03700066,142
10/5/2022,1724.099976,1726.599976,1703,1711.400024,418,20.79500008,20.79500008,20.12999916,20.47900009,41
10/6/2022,1721,1723.300049,1709.099976,1711.699951,133,20.61000061,20.65999985,20.42000008,20.59499931,45
10/7/2022,1710.099976,1710.099976,1693.699951,1700.5,179,20.57999992,20.72500038,20.17000008,20.19199944,48
10/10/2022,1693.400024,1693.400024,1667,1667.300049,195,19.69000053,19.82999992,19.52000046,19.55599976,43
10/11/2022,1661.800049,1678.699951,1661,1678.699951,167,19.34499931,19.52000046,19.05999947,19.42700005,63
10/12/2022,1668,1672.699951,1668,1670.300049,149,19.08499908,19.11000061,18.78499985,18.87800026,30
10/13/2022,1675.199951,1675.300049,1641.5,1670,729,18.94499969,18.95499992,18.77499962,18.8579998,13
10/14/2022,1665.300049,1667,1640,1641.699951,82,18.93000031,18.93000031,18.01499939,18.01499939,62
10/17/2022,1650.199951,1657,1646.800049,1657,238,18.625,18.67399979,18.625,18.67399979,119
10/18/2022,1651.400024,1655.199951,1649,1649,597,18.59000015,18.82500076,18.52499962,18.57099915,38
10/19/2022,1637.5,1637.5,1627.5,1627.5,84,18.68499947,18.68499947,18.29500008,18.33600044,45
10/20/2022,1622.800049,1641.400024,1622.800049,1630.800049,477,18.38999939,18.84499931,18.375,18.66600037,79
10/21/2022,1634.099976,1653.900024,1634.099976,1651,224,18.56999969,19.31500053,18.29000092,19.04299927,24
10/24/2022,1662.699951,1662.699951,1648.699951,1648.699951,29,19.17399979,19.19000053,19.17399979,19.17399979,8
10/25/2022,1648.199951,1652.800049,1637.300049,1652.800049,880,18.91500092,19.35000038,18.90999985,19.3390007,13
10/26/2022,1649.800049,1667,1649.800049,1664,89,19.46500015,19.58499908,19.46500015,19.47999954,40
10/27/2022,1660.699951,1660.699951,1660.699951,1660.699951,2298,19.63500023,19.63500023,19.45000076,19.47800064,42
10/28/2022,1661,1661,1638.699951,1639.599976,626,19.5,19.52000046,19.02499962,19.14699936,26
10/31/2022,1641.800049,1641.800049,1633.400024,1635.900024,522,19.20000076,19.20000076,18.96999931,19.125,8
11/1/2022,1630.800049,1653.699951,1630.800049,1645,985,19.125,19.69000053,19.125,19.67300034,18
11/2/2022,1650.800049,1664.699951,1634,1645.699951,612,19.78000069,19.86499977,19.57500076,19.60000038,21
11/3/2022,1629.199951,1629.199951,1615.099976,1627.300049,1427,19.23500061,19.43600082,18.95999908,19.43600082,20
11/4/2022,1630.199951,1674.5,1629,1672.5,159,19.97999954,20.93499947,19.95000076,20.79000092,51
11/7/2022,1676.900024,1677.900024,1672.900024,1676.5,42,20.57500076,21,20.45000076,20.89800072,127
11/8/2022,1703.199951,1712.099976,1703.199951,1712.099976,23,20.68000031,21.625,20.68000031,21.47699928,27
11/9/2022,1707.400024,1720.199951,1706,1710.099976,497,21.59000015,21.59000015,21.06500053,21.29800034,59
11/10/2022,1708.199951,1750.300049,1708.199951,1750.300049,325,21.05999947,21.78000069,21.04999924,21.67700005,108
11/11/2022,1763.800049,1766,1757.599976,1766,257,21.58499908,21.64599991,21.51499939,21.64599991,71
11/14/2022,1762,1773.599976,1761.599976,1773.599976,358,21.86499977,22.10000038,21.85499954,22.09199905,13
11/15/2022,1770.800049,1773.800049,1769.900024,1773.800049,57,22.03000069,22.05500031,21.45000076,21.49900055,32
11/16/2022,1776.599976,1778.900024,1773,1773,303,21.625,21.94499969,21.50399971,21.50399971,15
11/17/2022,1763,1763,1756,1760.800049,18,20.95499992,20.95499992,20.95499992,20.95499992,20
11/18/2022,1763.300049,1763.300049,1747.599976,1751.900024,414,20.97599983,20.97599983,20.97599983,20.97599983,30
11/21/2022,1739,1744.900024,1736.099976,1737.400024,544,20.64999962,20.84900093,20.63999939,20.84900093,58
11/22/2022,1741.699951,1741.699951,1738.300049,1738.300049,15,21.07500076,21.09499931,20.95499992,21.0340004,70
11/23/2022,1736.5,1750.900024,1736.5,1744.900024,39,21.08499908,21.59000015,21.08499908,21.35700035,34
11/25/2022,1753,1757.900024,1749.199951,1753.300049,216,21.35499954,21.44499969,21.35499954,21.42499924,15
11/28/2022,1741.300049,1741.300049,1740.099976,1740.099976,132767,20.90999985,20.90999985,20.90999985,20.90999985,59036
11/29/2022,1739.5,1758.199951,1737.900024,1748.400024,19416,20.88999939,21.39999962,20.84499931,21.20400047,6934
11/30/2022,1748.099976,1769.400024,1745.099976,1746,3339,21.17000008,22.14500046,21.16500092,21.54999924,693
12/1/2022,1768.699951,1803.699951,1768.699951,1801.099976,1053,22.25,22.76000023,22.06999969,22.63699913,1001
12/2/2022,1802,1802.300049,1779.400024,1795.900024,1725,22.77000046,23.21999931,22.37999916,23.03800011,578
12/5/2022,1795.699951,1808,1764.300049,1767.400024,1713,23.19000053,23.45999908,22.18499947,22.1989994,319
12/6/2022,1768.599976,1779.400024,1767.900024,1769.300049,105,22.22500038,22.47999954,22,22.12299919,79
12/7/2022,1769.300049,1790.300049,1769.300049,1785.5,422,22.60499954,22.77499962,22.5,22.70999908,133
12/8/2022,1782,1790.900024,1782,1788.699951,713,22.68499947,23.06299973,22.57500076,23.06299973,378
12/9/2022,1794.900024,1804.300049,1791.099976,1798.099976,125,23.12000084,23.70499992,23.12000084,23.53499985,132
12/12/2022,1787.300049,1793.900024,1777.699951,1780.5,85,23.42000008,23.51499939,23.21999931,23.21999931,18
12/13/2022,1780.699951,1819.800049,1780.5,1813.900024,205,23.32500076,24.15500069,23.32500076,23.8010006,83
12/14/2022,1810.800049,1812.800049,1797.900024,1807.5,1074,23.75499916,24.07999992,23.5,23.94599915,259
12/15/2022,1801,1801,1774.800049,1777.199951,421,23.94499969,23.94499969,23.04000092,23.12800026,128
12/16/2022,1777.900024,1791.400024,1777.900024,1790,206,23.10000038,23.21500015,23.05500031,23.15099907,34
12/19/2022,1791.599976,1796.300049,1785.599976,1787.699951,79,23.02899933,23.02899933,22.94499969,23.02899933,8
12/20/2022,1786.5,1821.400024,1786.5,1815.900024,51,23.08499908,24.17000008,23.08499908,24.09399986,22
12/21/2022,1817.400024,1821.400024,1814.400024,1815.900024,35,24.02000046,24.08499908,24.02000046,24.03499985,48
12/22/2022,1818.099976,1818.099976,1785,1787,411,24.04999924,24.04999924,23.45499992,23.47599983,37
12/23/2022,1794.300049,1802.800049,1794.099976,1795.900024,49,23.71500015,23.87999916,23.61000061,23.76399994,31
12/27/2022,1803.400024,1826.300049,1803.400024,1814.800049,69,24.11499977,24.13999939,24.04000092,24.04000092,133
12/28/2022,1803.199951,1807.900024,1803.099976,1807.900024,434,24.07500076,24.09499931,23.58499908,23.66300011,372
12/29/2022,1805.800049,1819.5,1805.800049,1819.5,277,23.58499908,24.07799911,23.57999992,24.07799911,274
12/30/2022,1817,1822.300049,1816.800049,1819.699951,95,24.05500031,24.15500069,23.86199951,23.86199951,28
1/3/2023,1836.199951,1839.699951,1836.199951,1839.699951,29,24.45499992,24.53000069,23.97999954,24.05900002,148
1/4/2023,1845.599976,1859.099976,1845.599976,1852.800049,25,24.08499908,24.10499954,23.75,23.79199982,24
1/5/2023,1855.199951,1855.199951,1834.800049,1834.800049,24,23.5,23.5,23.14500046,23.25799942,8
1/6/2023,1838.400024,1868.199951,1835.300049,1864.199951,26,23.29500008,23.8220005,23.29000092,23.8220005,6
1/9/2023,1867,1880,1867,1872.699951,62,23.71199989,23.71199989,23.71199989,23.71199989,2
1/10/2023,1877.800049,1878.099976,1871.599976,1871.599976,101,23.43000031,23.50699997,23.42499924,23.50699997,4
1/11/2023,1873.099976,1877.800049,1873.099976,1874.599976,1236,23.54999924,23.80500031,23.18499947,23.32699966,9
1/12/2023,1877.199951,1897.400024,1877.199951,1895.5,59,23.80500031,23.86300087,23.80500031,23.86300087,33
1/13/2023,1899,1920.900024,1898.300049,1918.400024,512,23.88999939,24.2310009,23.5,24.2310009,30
1/17/2023,1920.099976,1920.099976,1905.199951,1907.199951,706,24.30999947,24.31500053,23.94400024,23.94400024,118
1/18/2023,1911.099976,1911.099976,1903.099976,1904.400024,1027,24.25,24.26000023,23.53000069,23.53000069,19
1/19/2023,1922.099976,1931.800049,1922.099976,1922.099976,371,23.75399971,23.75399971,23.75399971,23.75399971,18
1/20/2023,1922.099976,1928.5,1921.400024,1926.400024,1346,23.82999992,23.82999992,23.82999992,23.82999992,0
1/23/2023,1926.5,1927.099976,1915,1927.099976,218,23.07999992,23.45199966,22.85000038,23.45199966,8
1/24/2023,1931.800049,1936.800049,1931.800049,1933.900024,201,23.43499947,23.70499992,23.25,23.64900017,7
1/25/2023,1941.199951,1941.199951,1939.800049,1941.199951,7,23.68499947,23.94499969,23.62000084,23.8390007,21
1/26/2023,1936.599976,1937.099976,1927.099976,1929.099976,131,23.99500084,24.18499947,23.78000069,23.93000031,11
1/27/2023,1928.599976,1928.599976,1928.599976,1928.599976,150902,23.52700043,23.52700043,23.52700043,23.52700043,184
1/30/2023,1928.300049,1933.599976,1920.300049,1922.900024,27220,23.69499969,23.79000092,23.64500046,23.64500046,45
1/31/2023,1923,1930.400024,1900.599976,1929.5,1910,23.55500031,23.74799919,23.05500031,23.74799919,28
2/1/2023,1927.199951,1955,1922,1927.800049,2290,23.52000046,23.83499908,23.51000023,23.52099991,12
2/2/2023,1952.300049,1959.099976,1911.300049,1916.300049,748,24.19499969,24.45999908,23.5340004,23.5340004,97
2/3/2023,1912.400024,1917,1861.5,1862.900024,992,22.5,22.5,22.33399963,22.33399963,4
2/6/2023,1865.599976,1880,1863.400024,1866.199951,424,22.23500061,22.23999977,22.17700005,22.17700005,542
2/7/2023,1870,1875.699951,1868,1871.699951,297,22.11700058,22.11700058,22.11700058,22.11700058,0
2/8/2023,1872.099976,1880.400024,1872.099976,1877.400024,230,22.16500092,22.36700058,22.16500092,22.36700058,9
2/9/2023,1875.300049,1884.599976,1859.800049,1866.199951,223,22.09700012,22.09700012,21.94499969,22.09700012,21
2/10/2023,1861.599976,1863.5,1852.400024,1862.800049,27,22.11000061,22.11000061,21.98999977,22.0340004,25
2/13/2023,1859,1861,1850,1851.900024,569,21.78000069,21.97500038,21.78000069,21.81800079,54
2/14/2023,1854.099976,1862,1846.199951,1854,656,21.98999977,21.98999977,21.84199905,21.84199905,4
2/15/2023,1842,1842,1828.199951,1834.199951,368,21.84000015,21.84499931,21.54599953,21.54599953,11
2/16/2023,1838.599976,1843.699951,1827.199951,1842,222,21.625,21.68499947,21.54500008,21.68400002,26
2/17/2023,1827.400024,1842.199951,1818.400024,1840.400024,35,21.69499969,21.72500038,21.69400024,21.69400024,4
2/21/2023,1842.599976,1843,1833,1833,862,21.96999931,21.96999931,21.85499954,21.86899948,8
2/22/2023,1835.699951,1836.199951,1825.099976,1832,278,21.87999916,21.88500023,21.6609993,21.6609993,6
2/23/2023,1826.400024,1827.5,1818,1818,291,21.51000023,21.56999969,21.29899979,21.29899979,25
2/24/2023,1808.800049,1808.800049,1808.800049,1808.800049,404,21.32999992,21.32999992,20.80599976,20.80599976,53878
2/27/2023,1811.599976,1817.5,1808.900024,1817,829,20.75,20.81999969,20.51499939,20.67000008,7500
2/28/2023,1808.099976,1830,1808.099976,1828.900024,618,20.63999939,21.01000023,20.47500038,20.96100044,513
3/1/2023,1827.099976,1841.699951,1827.099976,1837.699951,211,20.87999916,21.14999962,20.87999916,20.95899963,577
3/2/2023,1830,1836.300049,1830,1833.5,154,20.91500092,20.91500092,20.73500061,20.76600075,109
3/3/2023,1837.300049,1855.400024,1837.300049,1847.699951,61,21,21.21999931,20.92499924,21.09300041,172
3/6/2023,1853.300049,1853.800049,1844.199951,1847.900024,5,21.17499924,21.21999931,20.97999954,20.98399925,120
3/7/2023,1840.900024,1840.900024,1813.900024,1813.900024,450,20.98500061,20.98500061,19.98999977,20.05400085,57
3/8/2023,1811.599976,1812.900024,1811.5,1812.699951,75,20.03499985,20.13999939,19.82999992,20.00499916,82
3/9/2023,1816.400024,1829.300049,1815.599976,1829.300049,332,20.01000023,20.03000069,20.01000023,20.02499962,7
3/10/2023,1852.300049,1868.5,1852,1862,248,20.375,20.375,20.375,20.375,48
3/13/2023,1890.800049,1913.099976,1875.099976,1911.699951,503,20.69000053,21.79299927,20.69000053,21.79299927,15
3/14/2023,1912.199951,1912.199951,1901.099976,1906.199951,107,21.51000023,21.92900085,21.5,21.92900085,60
3/15/2023,1903.900024,1926.599976,1898.5,1926.599976,564,21.60000038,22.07999992,21.60000038,21.77400017,15
3/16/2023,1909.900024,1931.699951,1909.900024,1919,394,21.85499954,21.86000061,21.57999992,21.58799934,53
3/17/2023,1946,1985.099976,1946,1969.800049,82,21.75,22.35099983,21.75,22.35099983,58
3/20/2023,1988.300049,2003.900024,1968.900024,1979.199951,389,22.62999916,22.71999931,22.41500092,22.53300095,9
3/21/2023,1973.800049,1973.800049,1938,1938,47,22.56999969,22.60000038,22.20499992,22.3239994,58
3/22/2023,1946.800049,1974,1946.800049,1946.800049,50,22.68000031,23.06500053,22.64999962,22.67499924,22
3/23/2023,1990.5,1994.599976,1990.5,1993.800049,33,23.1439991,23.1439991,23.1439991,23.1439991,0
3/24/2023,1991.699951,1995.400024,1982.099976,1982.099976,19,23.24699974,23.24699974,23.24699974,23.24699974,15
3/27/2023,1957.199951,1957.199951,1952.400024,1952.400024,877,23.05400085,23.05400085,23.05400085,23.05400085,0
3/28/2023,1972.400024,1972.400024,1972.400024,1972.400024,21,23.09499931,23.3239994,23.09499931,23.3239994,36
3/29/2023,1966.099976,1966.099976,1966.099976,1966.099976,88563,23.37599945,23.37599945,23.37599945,23.37599945,188
3/30/2023,1965.900024,1984.400024,1954.900024,1980.300049,10119,23.98500061,23.98500061,23.60499954,23.90200043,93
3/31/2023,1981.300049,1986.800049,1968,1969,957,23.87000084,24.16500092,23.87000084,24.07600021,34
4/3/2023,1968.099976,1991.699951,1950,1983.900024,737,23.72500038,24.06999969,23.69499969,23.94099998,26
4/4/2023,1984.599976,2027.099976,1979,2022.199951,811,24.41500092,25.08499908,24.41500092,25.02199936,24
4/5/2023,2022.099976,2033.800049,2013.599976,2020.900024,525,25.11499977,25.14500046,24.79000092,24.96299934,74
4/6/2023,2022.199951,2023.300049,2005,2011.900024,0,24.67000008,25.03000069,24.67000008,25.02499962,0
4/10/2023,2000,2006.599976,1984,1989.099976,652,24.85000038,24.85000038,24.84600067,24.84600067,8
4/11/2023,1991.400024,2006.5,1991.400024,2004.800049,68,24.95999908,25.15999985,24.95999908,25.13100052,16
4/12/2023,2005.199951,2025.699951,2005.199951,2010.900024,172,25.16500092,25.58499908,25.16500092,25.40399933,14
4/13/2023,2015.599976,2048.600098,2015.599976,2041.300049,1043,25.54000092,25.95000076,25.54000092,25.87400055,12
4/14/2023,2041,2047.800049,1995,2002.199951,718,25.79999924,25.89999962,25.34000015,25.42399979,28
4/17/2023,2002.699951,2007.599976,1983.199951,1994.199951,554,25.0529995,25.0529995,25.0529995,25.0529995,0
4/18/2023,1996.900024,2007.400024,1996.900024,2007.400024,72,25.18000031,25.29999924,25.15999985,25.24799919,44
4/19/2023,2005.699951,2006.400024,1969.800049,1995.199951,61,24.80500031,25.36599922,24.80500031,25.36599922,33
4/20/2023,1998,2007.599976,1998,2007.599976,164,25.22999954,25.36800003,25.22500038,25.36800003,2
4/21/2023,1996.199951,1996.199951,1974.099976,1979.5,132,25.16500092,25.18000031,25.0529995,25.0529995,19
4/24/2023,1981.300049,1989.800049,1977.400024,1989.099976,145,25.04999924,25.30599976,25.02499962,25.30599976,2
4/25/2023,1995.699951,1999.099976,1982.300049,1994,306,25.19499969,25.19499969,24.75,24.87700081,4
4/26/2023,1997.800049,1998.800049,1985.599976,1985.699951,615,25.12999916,25.12999916,24.87100029,24.87100029,64251
4/27/2023,1990.599976,2002.300049,1979.900024,1989.900024,355,24.97500038,25.20999908,24.56500053,24.9829998,8978
4/28/2023,1986.900024,1990.099976,1977.699951,1990.099976,152,24.95499992,25.11000061,24.78499985,24.99900055,1039
5/1/2023,1980.099976,2005,1976.900024,1983.400024,210,25.06999969,25.95999908,25.00900078,25.00900078,452
5/2/2023,1994.699951,2018,1994.699951,2014.300049,1896,24.73500061,25.52000046,24.60000038,25.40399933,127
5/3/2023,2017.099976,2035.099976,2015.199951,2028.599976,1349,25.42499924,25.59499931,25.19000053,25.47599983,256
5/4/2023,2045,2072,2040,2048,930,25.75499916,26.07999992,25.57999992,26.03499985,110
5/5/2023,2046.400024,2046.400024,2004.300049,2017.400024,59,26.20000076,26.20000076,25.26499939,25.74300003,113
5/8/2023,2022.5,2026.300049,2022.5,2026.300049,3,25.71999931,25.71999931,25.63599968,25.63599968,175
5/9/2023,2026.599976,2037.300049,2025.900024,2036.199951,241,25.5,25.71500015,25.44499969,25.69799995,130
5/10/2023,2032.300049,2044.300049,2029.5,2030.5,248,25.57999992,25.97500038,25.37000084,25.46100044,92
5/11/2023,2034.099976,2038.300049,2014,2014.699951,90,25.18000031,25.21500015,24.17000008,24.25499916,298
5/12/2023,2014.5,2014.5,2014.5,2014.5,115,23.78000069,24.20999908,23.78000069,23.99200058,26
5/15/2023,2013.800049,2018,2013.800049,2018,3,24.06500053,24.13999939,23.91500092,24.12700081,96
5/16/2023,1988.400024,1988.400024,1988.400024,1988.400024,49,23.90999985,24.02499962,23.73699951,23.73699951,9
5/17/2023,1983.599976,1983.599976,1980.699951,1980.699951,13,23.57999992,23.81500053,23.57999992,23.75200081,20
5/18/2023,1956.5,1956.800049,1956.5,1956.5,23,23.46500015,23.57999992,23.375,23.49500084,123
5/19/2023,1960,1978.699951,1960,1978.699951,106,23.92000008,23.95000076,23.92000008,23.92000008,64
5/22/2023,1980.5,1980.5,1974.800049,1974.800049,8,23.67499924,23.71500015,23.67499924,23.71500015,27
5/23/2023,1972.400024,1972.400024,1972.400024,1972.400024,1,23.5,23.62999916,23.14999962,23.47400093,176
5/24/2023,1975.400024,1975.400024,1962.800049,1962.800049,189,23.43499947,23.47999954,23.06500053,23.11499977,13
5/25/2023,1943.099976,1943.099976,1943.099976,1943.099976,1,22.87000084,22.98500061,22.7859993,22.7859993,23
5/26/2023,1948.199951,1948.400024,1944.099976,1944.099976,166036,23.12999916,23.23999977,23.11499977,23.23999977,282
5/30/2023,1942.699951,1962.599976,1931,1958,37838,23.28499985,23.37000084,22.93000031,23.125,687
5/31/2023,1958.199951,1973,1953,1963.900024,5959,23.32999992,23.57999992,23.32999992,23.47400093,13
6/1/2023,1963.199951,1983,1954.300049,1978,750,23.875,23.875,23.875,23.875,92
6/2/2023,1977.099976,1982.5,1947.400024,1952.400024,356,23.84000015,23.84000015,23.64299965,23.64299965,6
6/5/2023,1947.5,1961.900024,1937.800049,1958,713,23.5340004,23.5340004,23.5340004,23.5340004,0
6/6/2023,1960.800049,1965.5,1958.800049,1965.5,164,23.5739994,23.5739994,23.5739994,23.5739994,62
6/7/2023,1959,1968.400024,1940.699951,1942.699951,139,23.43899918,23.43899918,23.43899918,23.43899918,0
6/8/2023,1943.199951,1969,1943.099976,1963.599976,433,23.52000046,24.26399994,23.52000046,24.26399994,4
6/9/2023,1965.099976,1969.800049,1960.300049,1962.199951,49,24.38999939,24.38999939,24.33399963,24.33399963,3
6/12/2023,1959.699951,1963.5,1951.400024,1955.300049,212,24.28499985,24.28499985,23.98500061,23.98500061,1
6/13/2023,1960.599976,1967.5,1940.300049,1944.599976,343,23.75600052,23.75600052,23.75600052,23.75600052,0
6/14/2023,1946.199951,1958.199951,1940.300049,1955.300049,202,24.04400063,24.04400063,24.04400063,24.04400063,0
6/15/2023,1941.699951,1958.800049,1926,1957.800049,329,23.89100075,23.89100075,23.89100075,23.89100075,1
6/16/2023,1961.400024,1962.900024,1953.5,1958.400024,119,24.07600021,24.07600021,24.07600021,24.07600021,0
6/20/2023,1958.599976,1958.599976,1931.300049,1935.5,193,23.19300079,23.19300079,23.19300079,23.19300079,0
6/21/2023,1935.599976,1936.800049,1920,1933.300049,557,22.77400017,22.77400017,22.77400017,22.77400017,0
6/22/2023,1920,1921,1912.099976,1912.699951,237,22.43600082,22.43600082,22.43600082,22.43600082,3
6/23/2023,1918.699951,1932.5,1918.699951,1919.099976,105,22.32799911,22.32799911,22.32799911,22.32799911,0
6/26/2023,1922.900024,1928.5,1922.5,1923.699951,71,22.80500031,22.85000038,22.80500031,22.80500031,6
6/27/2023,1927,1929.400024,1914,1914,49,22.93899918,22.93899918,22.93899918,22.93899918,1
6/28/2023,1912.300049,1912.300049,1912.300049,1912.300049,628,22.86499977,22.86800003,22.86499977,22.86800003,34711
